ACF2,query_mid,sender,rcpt,subject,files,Manager_ACF2,manager_name,job_family,employment_type,business_location,hire_date,employee_status,local_admin,privileged_user,government_cleared,size,rcpt_count,file_count,year,month,day,hour,minute,day_of_year,day_of_week,day_since_hire,rcpt_count_personal_max,rcpt_count_job_max,rcpt_count_personal_percentile,rcpt_count_job_percentile,file_count_personal_max,file_count_job_max,file_count_personal_percentile,file_count_job_percentile,size_personal_max,size_job_max,sub_sensitive_count,files_sensitive_count,files_sensitive_count_personal_max,files_sensitive_count_job_max,files_sensitive_count_personal_percentile,files_sensitive_count_job_percentile,sub_sensitive_count_personal_max,sub_sensitive_count_job_max,sub_sensitive_count_personal_percentile,sub_sensitive_count_job_percentile
XX536,414,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD455,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-17 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX537,415,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD456,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-18 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX538,416,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD457,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-19 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX539,417,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD458,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-20 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX540,418,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD459,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-21 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX541,419,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD460,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-22 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX542,420,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD461,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-23 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX543,421,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD462,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-24 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX544,422,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD463,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-25 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX545,423,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD464,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-26 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX546,424,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD465,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-27 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX547,425,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD466,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-02-28 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX548,426,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD467,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-01 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX549,427,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD468,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-02 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX550,428,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD469,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-03 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX551,429,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD470,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-04 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX552,430,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD471,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-05 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX553,431,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD472,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-06 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX554,432,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD473,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-07 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX555,433,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD474,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-08 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX556,434,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD475,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-09 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX557,435,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD476,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-10 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX558,436,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD477,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-11 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX559,437,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD478,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-12 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX560,438,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD479,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-13 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX561,439,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD480,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-14 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX562,440,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD481,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-15 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX563,441,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD482,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-16 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX564,442,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD483,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-17 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX565,443,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD484,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-18 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX566,444,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD485,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-19 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX567,445,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD486,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-20 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX568,446,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD487,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-21 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX569,447,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD488,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-22 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX570,448,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD489,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-23 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX571,449,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD490,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-24 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX572,450,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD491,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-25 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX573,451,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD492,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-26 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX574,452,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD493,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-27 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX575,453,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD494,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-28 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX576,454,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD495,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-29 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX577,455,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD496,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-30 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX578,456,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD497,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-03-31 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX579,457,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD498,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-04-01 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX580,458,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD499,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-04-02 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX581,459,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD500,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-04-03 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX582,460,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD501,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-04-04 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX583,461,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD502,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-04-05 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
XX584,462,someone@sunlife.com,someone@gmail.com,Data something something,Data something important.pdf,FD503,Someone Else,General Something Management,Regular,Sun Life Financial Canada,2021-04-06 0:00,Active,FALSE,FALSE,FALSE,0.05,1,2,2021,5,18,7,5,138,1,1869,2,32,50,41.73984605,7,34,67.64705882,55.65981875,13440753,76235162,0,0,1,1,47.05882353,42.68925442,1,1,49.01960784,48.95826015
